Date,discharge_cfs,discharge_flag
2009-12-28,0.52,A
2009-12-29,0.53,A
2009-12-30,0.59,A
2009-12-31,0.56,A
2010-01-01,0.5,A
2010-01-02,0.44,A
2010-01-03,0.48,A
2010-01-04,0.43,A
2010-01-05,0.43,A e
2010-01-06,0.4,A e
2010-01-07,0.3,A e
2010-01-08,0.2,A e
2010-01-09,0.1,A e
2010-01-10,0.1,A e
2010-01-11,0.15,A e
2010-01-12,0.25,A e
2010-01-13,0.4,A e
2010-01-14,0.65,A e
2010-01-15,1,A e
2010-01-16,1.2,A e
2010-01-17,1.2,A e
2010-01-18,1.33,A
2010-01-19,1.08,A
2010-01-20,0.9,A
2010-01-21,0.95,A
2010-01-22,1.01,A
2010-01-23,1.05,A
2010-01-24,0.9,A e
2010-01-25,0.63,A
2010-01-26,0.37,A
2010-01-27,0.22,A
2010-01-28,0.15,A e
2010-01-29,0.1,A
2010-01-30,0,A
2010-01-31,0,A
2010-02-01,0,A
2010-02-02,0,A
2010-02-03,0.4,A e
2010-02-04,0.55,A e
2010-02-05,0.55,A e
2010-02-06,0.62,A
2010-02-07,0.73,A e
2010-02-08,0.68,A
2010-02-09,0.58,A
2010-02-10,0.44,A
2010-02-11,0.4,A e
2010-02-12,0.5,A
2010-02-13,0.47,A
2010-02-14,0.55,A
2010-02-15,0.4,A e
2010-02-16,0.27,A e
2010-02-17,0.21,A e
2010-02-18,0.25,A
2010-02-19,0.36,A
2010-02-20,0.4,A
2010-02-21,0.35,A e
2010-02-22,0.31,A
2010-02-23,0.27,A e
2010-02-24,0.27,A e
2010-02-25,0.32,A
2010-02-26,0.36,A
2010-02-27,0.35,A
2010-02-28,0.31,A
2010-03-01,0.26,A
2010-03-02,0.2,A
2010-03-03,0.18,A
2010-03-04,0.15,A
2010-03-05,0.12,A
2010-03-06,0.08,A
2010-03-07,0,A
2010-03-08,0,A
2010-03-09,0,A
2010-03-10,0,A
2010-03-11,0,A
2010-03-12,0,A
2010-03-13,0,A
2010-03-14,0,A
2010-03-15,0,A
2010-03-16,0,A
2010-03-17,0,A
2010-03-18,0,A
2010-03-19,0,A
2010-03-20,0,A
2010-03-21,0,A
2010-03-22,0,A
2010-03-23,0,A
2010-03-24,0,A
2010-03-25,0,A
2010-03-26,0,A
2010-03-27,0,A
2010-03-28,0,A
2010-03-29,0,A
2010-03-30,0,A
2010-03-31,0.07,A
2010-04-01,0.17,A
2010-04-02,0.17,A
2010-04-03,0.2,A
2010-04-04,0.14,A
2010-04-05,0.11,A
2010-04-06,0.07,A
2010-04-07,0,A
2010-04-08,0,A
2010-04-09,0,A
2010-04-10,0,A
2010-04-11,0,A
2010-04-12,0,A
2010-04-13,0,A
2010-04-14,0,A
2010-04-15,0,A
2010-04-16,0.13,A
2010-04-17,0.28,A
2010-04-18,0.3,A
2010-04-19,0.34,A
2010-04-20,0.35,A
2010-04-21,0.46,A
2010-04-22,0.55,A
2010-04-23,0.72,A
2010-04-24,0.81,A
2010-04-25,0.76,A
2010-04-26,0.91,A
2010-04-27,0.64,A
2010-04-28,0.67,A
2010-04-29,0.52,A
2010-04-30,0.3,A
2010-05-01,0.12,A
2010-05-02,0.03,A
2010-05-03,0,A
2010-05-04,0,A
2010-05-05,0,A
2010-05-06,0,A
2010-05-07,0,A
2010-05-08,0,A
2010-05-09,0,A
2010-05-10,0,A
2010-05-11,0,A
2010-05-12,0,A
2010-05-13,0,A
2010-05-14,0,A
2010-05-15,0,A
2010-05-16,0,A
2010-05-17,0.11,A
2010-05-18,0.34,A
2010-05-19,19.2,A
2010-05-20,15.2,A
2010-05-21,8.14,A
2010-05-22,5.08,A
2010-05-23,5.25,A
2010-05-24,6.21,A
2010-05-25,4.38,A
2010-05-26,2.12,A
2010-05-27,1.21,A
2010-05-28,0.72,A
2010-05-29,0.68,A
2010-05-30,0.39,A
2010-05-31,0.28,A
2010-06-01,0.18,A
2010-06-02,0.06,A
2010-06-03,0.02,A
2010-06-04,0.01,A
2010-06-05,0,A
2010-06-06,0,A
2010-06-07,0,A
2010-06-08,0,A
2010-06-09,0,A
2010-06-10,0,A
2010-06-11,0,A
2010-06-12,0.26,A e
2010-06-13,145,A
2010-06-14,390,A
2010-06-15,212,A
2010-06-16,89.2,A
2010-06-17,41.1,A
2010-06-18,28.5,A
2010-06-19,21.4,A
2010-06-20,16.3,A
2010-06-21,11.8,A
2010-06-22,8.3,A
2010-06-23,6.46,A
2010-06-24,4.1,A
2010-06-25,2.89,A
2010-06-26,2.41,A
2010-06-27,1.54,A
2010-06-28,0.94,A
2010-06-29,0.51,A e
2010-06-30,0.01,A e
2010-07-01,0,A
2010-07-02,0,A
2010-07-03,0,A
2010-07-04,0,A
2010-07-05,0,A
2010-07-06,1.36,A
2010-07-07,8.13,A
2010-07-08,0,A
2010-07-09,0,A
2010-07-10,0,A
2010-07-11,0,A
2010-07-12,0,A
2010-07-13,0,A
2010-07-14,0,A
2010-07-15,21.5,A
2010-07-16,18.6,A
2010-07-17,62.5,A
2010-07-18,28.7,A
2010-07-19,15,A
2010-07-20,8.34,A
2010-07-21,3.31,A
2010-07-22,0.87,A
2010-07-23,0.09,A
2010-07-24,0.02,A
2010-07-25,0,A
2010-07-26,0,A
2010-07-27,0,A
2010-07-28,0,A
2010-07-29,0,A
2010-07-30,0,A
2010-07-31,0,A
2010-08-01,0,A
2010-08-02,0,A
2010-08-03,0,A
2010-08-04,0,A
2010-08-05,0,A
2010-08-06,0,A
2010-08-07,0,A
2010-08-08,0,A
2010-08-09,0,A
2010-08-10,0,A
2010-08-11,0,A
2010-08-12,0,A
2010-08-13,0,A
2010-08-14,0,A
2010-08-15,0,A
2010-08-16,0,A
2010-08-17,0,A
2010-08-18,0,A
2010-08-19,0,A
2010-08-20,0,A
2010-08-21,0,A
2010-08-22,0,A
2010-08-23,0,A
2010-08-24,11.9,A
2010-08-25,4.21,A
2010-08-26,0,A
2010-08-27,0,A
2010-08-28,0,A
2010-08-29,0,A
2010-08-30,0,A
2010-08-31,0,A
2010-09-01,0,A
2010-09-02,0,A
2010-09-03,0,A
2010-09-04,0,A
2010-09-05,0,A
2010-09-06,0,A
2010-09-07,0,A
2010-09-08,0,A
2010-09-09,0,A
2010-09-10,0,A
2010-09-11,0,A
2010-09-12,0,A
2010-09-13,0,A
2010-09-14,0,A
2010-09-15,0,A
2010-09-16,0,A
2010-09-17,0,A
2010-09-18,0,A
2010-09-19,0,A
2010-09-20,0,A
2010-09-21,0,A
2010-09-22,0,A
2010-09-23,0,A
2010-09-24,0,A
2010-09-25,0,A
2010-09-26,0,A
2010-09-27,0,A
2010-09-28,0,A
2010-09-29,0,A
2010-09-30,0,A
2010-10-01,0,A
2010-10-02,0,A
2010-10-03,0,A
2010-10-04,0,A
2010-10-05,0,A
2010-10-06,0,A
2010-10-07,0,A
2010-10-08,0,A
2010-10-09,0,A
2010-10-10,0,A
2010-10-11,0,A
2010-10-12,0,A
2010-10-13,0,A
2010-10-14,0,A
2010-10-15,0,A
2010-10-16,0,A
2010-10-17,0,A
2010-10-18,0,A
2010-10-19,0,A
2010-10-20,0,A
2010-10-21,0,A
2010-10-22,0,A
2010-10-23,0,A
2010-10-24,0,A
2010-10-25,0,A
2010-10-26,0,A
2010-10-27,0,A
2010-10-28,0,A
2010-10-29,0,A
2010-10-30,0,A
2010-10-31,0,A
2010-11-01,0,A
2010-11-02,0,A
2010-11-03,0,A
2010-11-04,0,A
2010-11-05,0,A
2010-11-06,0,A
2010-11-07,0,A
2010-11-08,0,A
2010-11-09,0,A
2010-11-10,0,A
2010-11-11,0,A
2010-11-12,0,A
2010-11-13,0,A
2010-11-14,0,A
2010-11-15,0,A
2010-11-16,0,A
2010-11-17,0,A
2010-11-18,0,A
2010-11-19,0,A
2010-11-20,0,A
2010-11-21,0,A
2010-11-22,0,A
2010-11-23,0,A
2010-11-24,0,A
2010-11-25,0,A
2010-11-26,0,A
2010-11-27,0,A
2010-11-28,0,A
2010-11-29,0,A
2010-11-30,0,A
2010-12-01,0,A
2010-12-02,0,A
2010-12-03,0,A
2010-12-04,0,A
2010-12-05,0,A
2010-12-06,0,A
2010-12-07,0,A
2010-12-08,0,A
2010-12-09,0,A
2010-12-10,0,A
2010-12-11,0,A
2010-12-12,0,A
2010-12-13,0,A
2010-12-14,0,A
2010-12-15,0,A
2010-12-16,0,A
2010-12-17,0,A
2010-12-18,0,A
2010-12-19,0,A
2010-12-20,0,A
2010-12-21,0,A
2010-12-22,0,A
2010-12-23,0,A
2010-12-24,0,A
2010-12-25,0,A
2010-12-26,0,A
2010-12-27,0,A
2010-12-28,0,A
2010-12-29,0,A
2010-12-30,0,A
2010-12-31,0,A
2011-01-01,0,A
2011-01-02,0,A
2011-01-03,0,A
2011-01-04,0,A
2011-01-05,0,A
2011-01-06,0,A
2011-01-07,0,A
2011-01-08,0,A
2011-01-09,0,A
2011-01-10,0,A
2011-01-11,0,A
2011-01-12,0,A
2011-01-13,0,A
2011-01-14,0,A
2011-01-15,0,A
2011-01-16,0,A
2011-01-17,0,A
2011-01-18,0,A
2011-01-19,0,A
2011-01-20,0,A
2011-01-21,0,A
2011-01-22,0,A
2011-01-23,0,A
2011-01-24,0,A
2011-01-25,0,A
2011-01-26,0,A e
2011-01-27,0.03,A e
2011-01-28,0.1,A e
2011-01-29,0.58,A
2011-01-30,0.8,A
2011-01-31,0.58,A
2011-02-01,0.43,A e
2011-02-02,0.43,A e
2011-02-03,0.44,A e
2011-02-04,0.42,A e
2011-02-05,0.21,A e
2011-02-06,0.13,A e
2011-02-07,0.11,A e
2011-02-08,0.1,A e
2011-02-09,0.09,A e
2011-02-10,0.07,A e
2011-02-11,0.05,A e
2011-02-12,0.04,A e
2011-02-13,0.03,A e
2011-02-14,0.01,A e
2011-02-15,0.01,A e
2011-02-16,0.31,A e
2011-02-17,1.58,A
2011-02-18,1.19,A
2011-02-19,0.89,A
2011-02-20,0.8,A e
2011-02-21,0.66,A e
2011-02-22,0.47,A
2011-02-23,0.22,A
2011-02-24,0.12,A e
2011-02-25,0.11,A e
2011-02-26,0.1,A e
2011-02-27,0.09,A e
2011-02-28,0.07,A e
2011-03-01,0.06,A e
2011-03-02,0.04,A e
2011-03-03,0.03,A e
2011-03-04,0.02,A
2011-03-05,0.01,A
2011-03-06,0.01,A
2011-03-07,0,A
2011-03-08,0,A
2011-03-09,0,A
2011-03-10,0,A
2011-03-11,0.01,A
2011-03-12,0.01,A
2011-03-13,0.01,A
2011-03-14,0,A
2011-03-15,0,A
2011-03-16,0,A
2011-03-17,0,A
2011-03-18,0,A
2011-03-19,0,A
2011-03-20,0,A
2011-03-21,0,A
2011-03-22,0,A
2011-03-23,0,A
2011-03-24,0,A
2011-03-25,0,A
2011-03-26,0,A
2011-03-27,0,A
2011-03-28,0,A
2011-03-29,0,A
2011-03-30,0,A
2011-03-31,0,A
2011-04-01,0,A
2011-04-02,0,A
2011-04-03,0,A
2011-04-04,0,A
2011-04-05,0,A
2011-04-06,0,A
2011-04-07,0,A
2011-04-08,0,A
2011-04-09,0,A
2011-04-10,0,A
2011-04-11,0,A
2011-04-12,0,A
2011-04-13,0,A
2011-04-14,0,A
2011-04-15,0,A
2011-04-16,0,A
2011-04-17,0,A
2011-04-18,0,A
2011-04-19,0,A
2011-04-20,0,A
2011-04-21,0,A
2011-04-22,0,A
2011-04-23,0,A
2011-04-24,0,A
2011-04-25,0,A
2011-04-26,0,A
2011-04-27,0,A
2011-04-28,0,A
2011-04-29,0,A
2011-04-30,0,A
2011-05-01,0,A
2011-05-02,0,A
2011-05-03,0,A
2011-05-04,0,A
2011-05-05,0,A
2011-05-06,0,A
2011-05-07,0,A
2011-05-08,0,A
2011-05-09,0,A
2011-05-10,0,A
2011-05-11,0,A
2011-05-12,0,A
2011-05-13,0,A
2011-05-14,0,A
2011-05-15,0,A
2011-05-16,0,A
2011-05-17,0,A
2011-05-18,0,A
2011-05-19,0.04,A
2011-05-20,22.3,A
2011-05-21,10.5,A
2011-05-22,0.37,A
2011-05-23,0,A
2011-05-24,0,A
2011-05-25,0,A
2011-05-26,0,A
2011-05-27,0,A
2011-05-28,0,A
2011-05-29,0,A
2011-05-30,0,A
2011-05-31,0,A
2011-06-01,0,A
2011-06-02,0,A
2011-06-03,0,A
2011-06-04,0,A
2011-06-05,0,A
2011-06-06,0,A
2011-06-07,0,A
2011-06-08,0,A
2011-06-09,0,A
2011-06-10,0,A
2011-06-11,0,A
2011-06-12,0,A
2011-06-13,0,A
2011-06-14,0,A
2011-06-15,0,A
2011-06-16,0,A
2011-06-17,0,A
2011-06-18,0,A
2011-06-19,0,A
2011-06-20,0,A
2011-06-21,0,A
2011-06-22,0,A
2011-06-23,0,A
2011-06-24,0,A
2011-06-25,0,A
2011-06-26,0,A
2011-06-27,0,A
2011-06-28,0,A
2011-06-29,0,A
2011-06-30,0,A
2011-07-01,0,A
2011-07-02,0,A
2011-07-03,0,A
2011-07-04,0,A
2011-07-05,0,A
2011-07-06,0,A
2011-07-07,0,A
2011-07-08,0,A
2011-07-09,0,A
2011-07-10,0,A
2011-07-11,0,A
2011-07-12,0,A
2011-07-13,0,A
2011-07-14,0,A
2011-07-15,0,A
2011-07-16,0,A
2011-07-17,0,A
2011-07-18,0,A
2011-07-19,0,A
2011-07-20,0,A
2011-07-21,0,A
2011-07-22,0,A
2011-07-23,0,A
2011-07-24,0,A
2011-07-25,0,A
2011-07-26,0,A
2011-07-27,0,A
2011-07-28,0,A
2011-07-29,0,A
2011-07-30,0,A
2011-07-31,0,A
2011-08-01,0,A
2011-08-02,0,A
2011-08-03,0,A
2011-08-04,0,A
2011-08-05,0,A
2011-08-06,0,A
2011-08-07,0,A
2011-08-08,0,A
2011-08-09,0,A
2011-08-10,0,A
2011-08-11,0,A
2011-08-12,0,A
2011-08-13,0,A
2011-08-14,0,A
2011-08-15,0,A
2011-08-16,0,A
2011-08-17,0,A
2011-08-18,0,A
2011-08-19,0,A
2011-08-20,0,A
2011-08-21,0,A
2011-08-22,0,A
2011-08-23,0,A
2011-08-24,0,A
2011-08-25,0,A
2011-08-26,0,A
2011-08-27,0,A
2011-08-28,0,A
2011-08-29,0,A
2011-08-30,0,A
2011-08-31,0,A
2011-09-01,0,A
2011-09-02,0,A
2011-09-03,0,A
2011-09-04,0,A
2011-09-05,0,A
2011-09-06,0,A
2011-09-07,0,A
2011-09-08,0,A
2011-09-09,0,A
2011-09-10,0,A
2011-09-11,0,A
2011-09-12,0,A
2011-09-13,0,A
2011-09-14,0,A
2011-09-15,0,A
2011-09-16,0,A
2011-09-17,0,A
2011-09-18,0,A
2011-09-19,0,A
2011-09-20,0,A
2011-09-21,0,A
2011-09-22,0,A
2011-09-23,0,A
2011-09-24,0,A
2011-09-25,0,A
2011-09-26,0,A
2011-09-27,0,A
2011-09-28,0,A
2011-09-29,0,A
2011-09-30,0,A
2011-10-01,0,A
2011-10-02,0,A
2011-10-03,0,A
2011-10-04,0,A
2011-10-05,0,A
2011-10-06,0,A
2011-10-07,0,A
2011-10-08,0,A
2011-10-09,0,A
2011-10-10,0,A
2011-10-11,0,A
2011-10-12,0,A
2011-10-13,0,A
2011-10-14,0,A
2011-10-15,0,A
2011-10-16,0,A
2011-10-17,0,A
2011-10-18,0,A
2011-10-19,0,A
2011-10-20,0,A
2011-10-21,0,A
2011-10-22,0,A
2011-10-23,0,A
2011-10-24,0,A
2011-10-25,0,A
2011-10-26,0,A
2011-10-27,0,A
2011-10-28,0,A
2011-10-29,0,A
2011-10-30,0,A
2011-10-31,0,A
2011-11-01,0,A
2011-11-02,0,A
2011-11-03,0,A
2011-11-04,0,A
2011-11-05,0,A
2011-11-06,0,A
2011-11-07,0,A
2011-11-08,0,A
2011-11-09,0,A
2011-11-10,0,A
2011-11-11,0,A
2011-11-12,0,A
2011-11-13,0,A
2011-11-14,0,A
2011-11-15,0,A
2011-11-16,0,A
2011-11-17,0,A
2011-11-18,0,A
2011-11-19,0,A
2011-11-20,0,A
2011-11-21,0,A
2011-11-22,0,A
2011-11-23,0,A
2011-11-24,0,A
2011-11-25,0,A
2011-11-26,0,A
2011-11-27,0,A
2011-11-28,0,A
2011-11-29,0,A
2011-11-30,0,A
2011-12-01,0,A
2011-12-02,0,A
2011-12-03,0,A
2011-12-04,0,A
2011-12-05,0,A
2011-12-06,0,A
2011-12-07,0,A
2011-12-08,0,A
2011-12-09,0,A
2011-12-10,0,A
2011-12-11,0,A
2011-12-12,0,A
2011-12-13,0,A
2011-12-14,0,A
2011-12-15,0,A
2011-12-16,0,A
2011-12-17,0,A
2011-12-18,0,A
2011-12-19,0,A
2011-12-20,0,A
2011-12-21,0,A
2011-12-22,0,A
2011-12-23,0,A
2011-12-24,0,A
2011-12-25,0,A
2011-12-26,0,A
2011-12-27,0,A
2011-12-28,0,A
2011-12-29,0,A
2011-12-30,0,A
2011-12-31,0,A
2012-01-01,0,A
2012-01-02,0,A
2012-01-03,0,A
2012-01-04,0,A
2012-01-05,0,A
2012-01-06,0,A
2012-01-07,0,A
2012-01-08,0,A
2012-01-09,0,A
2012-01-10,0,A
2012-01-11,0,A
2012-01-12,0,A
2012-01-13,0,A
2012-01-14,0,A
2012-01-15,0,A
2012-01-16,0,A
2012-01-17,0,A
2012-01-18,0,A
2012-01-19,0,A
2012-01-20,0,A
2012-01-21,0,A
2012-01-22,0,A
2012-01-23,0,A
2012-01-24,0,A
2012-01-25,0,A
2012-01-26,0,A
2012-01-27,0,A
2012-01-28,0,A
2012-01-29,0,A
2012-01-30,0,A
2012-01-31,0,A
2012-02-01,0,A
2012-02-02,0,A
2012-02-03,0,A
2012-02-04,0,A
2012-02-05,0,A
2012-02-06,0,A
2012-02-07,0,A
2012-02-08,0,A
2012-02-09,0,A
2012-02-10,0,A
2012-02-11,0,A
2012-02-12,0,A
2012-02-13,0,A
2012-02-14,0,A
2012-02-15,0,A
2012-02-16,0,A
2012-02-17,0,A
2012-02-18,0,A
2012-02-19,0,A
2012-02-20,0,A
2012-02-21,0,A
2012-02-22,0,A
2012-02-23,0,A
2012-02-24,0,A
2012-02-25,0,A
2012-02-26,0,A
2012-02-27,0,A
2012-02-28,0,A
2012-02-29,0,A
2012-03-01,0,A
2012-03-02,0,A
2012-03-03,0,A
2012-03-04,0,A
2012-03-05,0,A
2012-03-06,0,A
2012-03-07,0,A
2012-03-08,0,A
2012-03-09,0,A
2012-03-10,0,A
2012-03-11,0,A
2012-03-12,0,A
2012-03-13,0,A
2012-03-14,0,A
2012-03-15,0,A
2012-03-16,0,A
2012-03-17,0,A
2012-03-18,0,A
2012-03-19,0,A
2012-03-20,0,A
2012-03-21,0,A
2012-03-22,0.03,A
2012-03-23,0,A
2012-03-24,0,A
2012-03-25,0,A
2012-03-26,0,A
2012-03-27,0,A
2012-03-28,0,A
2012-03-29,0,A
2012-03-30,0,A
2012-03-31,0,A
2012-04-01,0,A
2012-04-02,0.02,A
2012-04-03,26.8,A
2012-04-04,7.66,A
2012-04-05,1.67,A
2012-04-06,0.38,A
2012-04-07,0.07,A
2012-04-08,0,A
2012-04-09,0,A
2012-04-10,0,A
2012-04-11,0,A
2012-04-12,0,A
2012-04-13,0,A
2012-04-14,1.43,A
2012-04-15,30.3,A
2012-04-16,1.48,A
2012-04-17,0.02,A
2012-04-18,0,A
2012-04-19,0,A
2012-04-20,0,A
2012-04-21,0,A
2012-04-22,0,A
2012-04-23,0,A
2012-04-24,0,A
2012-04-25,0,A
2012-04-26,0,A
2012-04-27,0,A
2012-04-28,0,A
2012-04-29,0,A
2012-04-30,0,A
2012-05-01,0,A
2012-05-02,0,A
2012-05-03,0,A
2012-05-04,0,A
2012-05-05,0,A
2012-05-06,0,A
2012-05-07,0,A
2012-05-08,0,A
2012-05-09,0,A
2012-05-10,0,A
2012-05-11,0,A
2012-05-12,0,A
2012-05-13,0,A
2012-05-14,0,A
2012-05-15,0,A
2012-05-16,0,A
2012-05-17,0,A
2012-05-18,0,A
2012-05-19,0,A
2012-05-20,0,A
2012-05-21,0,A
2012-05-22,0,A
2012-05-23,0,A
2012-05-24,0,A
2012-05-25,0,A
2012-05-26,0,A
2012-05-27,0,A
2012-05-28,0,A
2012-05-29,0,A
2012-05-30,0.01,A
2012-05-31,0,A
2012-06-01,0,A
2012-06-02,0,A
2012-06-03,0,A
2012-06-04,0,A
2012-06-05,0,A
2012-06-06,0,A
2012-06-07,0,A
2012-06-08,0,A
2012-06-09,0,A
2012-06-10,0,A
2012-06-11,0,A
2012-06-12,0,A
2012-06-13,0,A
2012-06-14,0,A
2012-06-15,0,A
2012-06-16,0,A
2012-06-17,0,A
2012-06-18,0,A
2012-06-19,0,A
2012-06-20,0,A
2012-06-21,0,A
2012-06-22,0,A
2012-06-23,0,A
2012-06-24,0,A
2012-06-25,0,A
2012-06-26,0,A
2012-06-27,0,A
2012-06-28,0,A
2012-06-29,0,A
2012-06-30,0,A
2012-07-01,0,A
2012-07-02,0,A
2012-07-03,0,A
2012-07-04,0,A
2012-07-05,0,A
2012-07-06,0,A
2012-07-07,0,A
2012-07-08,0,A
2012-07-09,0,A
2012-07-10,0,A
2012-07-11,0,A
2012-07-12,0,A
2012-07-13,0,A
2012-07-14,0,A
2012-07-15,0,A
2012-07-16,0,A
2012-07-17,0,A
2012-07-18,0,A
2012-07-19,0,A
2012-07-20,0,A
2012-07-21,0,A
2012-07-22,0,A
2012-07-23,0,A
2012-07-24,0,A
2012-07-25,0,A
2012-07-26,0,A
2012-07-27,0,A
2012-07-28,0,A
2012-07-29,0,A
2012-07-30,0,A
2012-07-31,0,A
2012-08-01,0,A
2012-08-02,0,A
2012-08-03,0,A
2012-08-04,0,A
2012-08-05,0,A
2012-08-06,0,A
2012-08-07,0,A
2012-08-08,0,A
2012-08-09,0,A
2012-08-10,0,A
2012-08-11,0,A
2012-08-12,0,A
2012-08-13,0,A
2012-08-14,0,A
2012-08-15,0,A
2012-08-16,0,A
2012-08-17,0,A
2012-08-18,0,A
2012-08-19,0,A
2012-08-20,0,A
2012-08-21,0,A
2012-08-22,0,A
2012-08-23,0,A
2012-08-24,0.11,A
2012-08-25,0,A
2012-08-26,0,A
2012-08-27,0,A
2012-08-28,0,A
2012-08-29,0,A
2012-08-30,0,A
2012-08-31,0,A
2012-09-01,0,A
2012-09-02,0,A
2012-09-03,0,A
2012-09-04,0,A
2012-09-05,0,A
2012-09-06,0.01,A
2012-09-07,0.01,A
2012-09-08,0,A
2012-09-09,0,A
2012-09-10,0,A
2012-09-11,0,A
2012-09-12,0,A
2012-09-13,0,A
2012-09-14,0,A
2012-09-15,0,A
2012-09-16,0,A
2012-09-17,0,A
2012-09-18,0,A
2012-09-19,0,A
2012-09-20,0,A
2012-09-21,0,A
2012-09-22,0,A
2012-09-23,0,A
2012-09-24,0,A
2012-09-25,0,A
2012-09-26,0,A
2012-09-27,0,A
2012-09-28,0,A
2012-09-29,0,A
2012-09-30,0,A
2012-10-01,0,A
2012-10-02,0,A
2012-10-03,0,A
2012-10-04,0,A
2012-10-05,0,A
2012-10-06,0,A
2012-10-07,0,A
2012-10-08,0,A
2012-10-09,0,A
2012-10-10,0,A
2012-10-11,0,A
2012-10-12,0,A
2012-10-13,0.05,A
2012-10-14,0,A
2012-10-15,0,A
2012-10-16,0,A
2012-10-17,0,A
2012-10-18,0,A
2012-10-19,0,A
