Date,discharge_cfs,discharge_flag
2021-07-07,2.31,A
2021-07-08,2.16,A
2021-07-09,2.06,A
2021-07-10,1.62,A
2021-07-11,1.54,A
2021-07-12,1.52,A
2021-07-13,1.47,A
2021-07-14,1.37,A
2021-07-15,1.45,A
2021-07-16,1.67,A
2021-07-17,1.88,A
2021-07-18,1.64,A
2021-07-19,1.82,A
2021-07-20,1.99,A
2021-07-21,1.67,A
2021-07-22,1.5,A
2021-07-23,1.33,A
2021-07-24,1.29,A
2021-07-25,1.58,A
2021-07-26,2.51,A
2021-07-27,2.41,A
2021-07-28,1.56,A
2021-07-29,1.31,A
2021-07-30,1.19,A
2021-07-31,1.1,A
2021-08-01,1.1,A
2021-08-02,0.98,A
2021-08-03,1.15,A
2021-08-04,1.19,A
2021-08-05,1.21,A
2021-08-06,1.16,A
2021-08-07,1.33,A
2021-08-08,4.51,A
2021-08-09,2.79,A
2021-08-10,1.73,A
2021-08-11,1.32,A
2021-08-12,1.21,A
2021-08-13,1.87,A
2021-08-14,1.83,A
2021-08-15,1.62,A
2021-08-16,1.71,A
2021-08-17,114,A
2021-08-18,146,A
2021-08-19,101,A
2021-08-20,75.7,A
2021-08-21,37.7,A
2021-08-22,22.7,A
2021-08-23,16.5,A
2021-08-24,9.04,A
2021-08-25,6.04,A
2021-08-26,4.08,A
2021-08-27,3.23,A
2021-08-28,3.47,A
2021-08-29,3.05,A
2021-08-30,2.83,A
2021-08-31,2.38,A
2021-09-01,5.77,A
2021-09-02,9.77,A
2021-09-03,18.3,A
2021-09-04,16.9,A
2021-09-05,3.67,A
2021-09-06,2.23,A
2021-09-07,1.93,A
2021-09-08,1.81,A
2021-09-09,1.72,A
2021-09-10,1.65,A
2021-09-11,1.59,A
2021-09-12,1.39,A
2021-09-13,1.32,A
2021-09-14,1.34,A
2021-09-15,1.38,A
2021-09-16,1.52,A
2021-09-17,1.49,A
2021-09-18,2.71,A
2021-09-19,1.48,A
2021-09-20,1.23,A
2021-09-21,1.21,A
2021-09-22,1.36,A
2021-09-23,1.31,A
2021-09-24,1.26,A
2021-09-25,1.14,A
2021-09-26,1.17,A
2021-09-27,0.98,A
2021-09-28,0.9,A
2021-09-29,0.87,A
2021-09-30,2.5,A
2021-10-01,2.68,A
2021-10-02,1.76,A
2021-10-03,1.46,A
2021-10-04,1.53,A
2021-10-05,1.3,A
2021-10-06,1.21,A
2021-10-07,1.44,A
2021-10-08,1.69,A
2021-10-09,1.39,A
2021-10-10,1.45,A
2021-10-11,1.64,A
2021-10-12,1.93,A
2021-10-13,3.26,A
2021-10-14,2.45,A
2021-10-15,1.88,A
2021-10-16,1.27,A
2021-10-17,1.2,A
2021-10-18,1.13,A
2021-10-19,1.05,A
2021-10-20,1.14,A
2021-10-21,1.14,A
2021-10-22,1.24,A
2021-10-23,1.26,A
2021-10-24,1.18,A
2021-10-25,1.17,A
2021-10-26,1.16,A
2021-10-27,1.23,A
2021-10-28,1.34,A
2021-10-29,1.78,A
2021-10-30,1.43,A
2021-10-31,1.53,A
2021-11-01,1.6,A
2021-11-02,1.57,A e
2021-11-03,1.44,A e
2021-11-04,1.61,A
2021-11-05,1.57,A
2021-11-06,1.37,A
2021-11-07,1.46,A
2021-11-08,1.33,A
2021-11-09,1.41,A
2021-11-10,1.32,A
2021-11-11,1.61,A
2021-11-12,1.44,A
2021-11-13,2.13,A
2021-11-14,1.96,A
2021-11-15,1.69,A
2021-11-16,1.42,A
2021-11-17,1.24,A
2021-11-18,1.44,A
2021-11-19,1.47,A
2021-11-20,1.51,A
2021-11-21,2.27,A
2021-11-22,2.19,P
2021-11-23,2.28,P e
2021-11-24,2.21,P
2021-11-25,2.08,P
2021-11-26,2.05,P
2021-11-27,1.8,P
2021-11-28,1.83,P
2021-11-29,2.09,P
2021-11-30,2.03,P
2021-12-01,2.19,P
2021-12-02,1.99,P
2021-12-03,1.88,P
2021-12-04,1.76,P
2021-12-05,1.87,P
2021-12-06,1.83,P
2021-12-07,1.99,P
2021-12-08,2.04,P
2021-12-09,1.99,P
2021-12-10,1.99,P
2021-12-11,1.9,P
2021-12-12,1.89,P
2021-12-13,2.04,P
2021-12-14,1.83,P
2021-12-15,1.9,P
2021-12-16,1.91,P
2021-12-17,1.84,P
2021-12-18,NA,P Ice
2021-12-19,NA,P Ice
2021-12-20,NA,P Ice
2021-12-21,NA,P Ice
2021-12-22,NA,P Ice
2021-12-23,1.83,P
2021-12-24,2.16,P
2021-12-25,2.81,P
2021-12-26,2.66,P
2021-12-27,2.65,P
2021-12-28,2.59,P
2021-12-29,NA,P Ice
2021-12-30,NA,P Ice
2021-12-31,2.56,P
2022-01-01,NA,P Ice
2022-01-02,NA,P Ice
2022-01-03,NA,P Ice
2022-01-04,NA,P Ice
2022-01-05,NA,P Ice
2022-01-06,NA,P Ice
2022-01-07,NA,P Ice
2022-01-08,NA,P Ice
2022-01-09,NA,P Ice
2022-01-10,NA,P Ice
2022-01-11,NA,P Ice
2022-01-12,NA,P Ice
2022-01-13,2.79,P
2022-01-14,2.6,P
2022-01-15,NA,P Ice
2022-01-16,NA,P Ice
2022-01-17,NA,P Ice
2022-01-18,2.17,P
2022-01-19,NA,P Ice
